"","chr","start","end","strand","pvalue","qvalue","meth.diff"
"1821206","NC_047568.1",53647361,53647363,"*",5.1985686322819e-22,2.21870209221184e-18,-57.1323374710709
"1824892","NC_047568.1",54202783,54202785,"*",1.82848867960987e-30,2.34759675312817e-26,54.7619047619048
"1832219","NC_047568.1",55415995,55415997,"*",2.10098123093092e-24,1.25054193559113e-20,63.6363636363636
"1837314","NC_047568.1",56284515,56284517,"*",1.54637177734216e-19,4.36785105044377e-16,60.072629969419
"1840986","NC_047568.1",56787808,56787810,"*",9.57750869549841e-31,1.26091886455971e-26,-66.4679245283019
"1841251","NC_047568.1",56834939,56834941,"*",5.19481941809495e-14,3.53338491236241e-11,-53.7998146431881
"1844566","NW_022994785.1",69213,69215,"*",1.43895280368646e-15,1.56543462986279e-12,-55.2495874587459
"1849549","NW_022994816.1",727791,727793,"*",2.17834398503328e-85,8.25389992028337e-81,55.1751078876862
"1874196","NW_022994902.1",205933,205935,"*",1.50949811995249e-15,1.62849593544276e-12,-51.4712199312715
"1876620","NW_022994915.1",20673,20675,"*",4.53513173941154e-13,2.23734955127456e-10,-54.2348550100488
"1877045","NW_022994916.1",24595,24597,"*",5.65738343998458e-19,1.419847040163e-15,53.77882745207
"1878122","NW_022994918.1",340314,340316,"*",2.05416021294697e-22,9.35829063518766e-19,63.8028169014085
"1881234","NW_022994923.1",17648,17650,"*",2.04242807238069e-18,4.62529300619833e-15,51.9019607843137
"1881532","NW_022994924.1",51982,51984,"*",1.94521489375358e-17,3.51387031786847e-14,-55.1425438596491
"1882468","NW_022994927.1",44265,44267,"*",3.47143728846024e-20,1.12353002094097e-16,-61.6680032076985
"1883048","NW_022994929.1",34214,34216,"*",2.75608824150507e-17,4.76796848486436e-14,-51.7665130568356
"1883070","NW_022994929.1",40307,40309,"*",3.96144789995729e-14,2.81269878438088e-11,-57.2784810126582
"1883471","NW_022994932.1",54715,54717,"*",7.92997181128779e-18,1.56337088822418e-14,-60.4256336681014
"1883484","NW_022994932.1",69340,69342,"*",3.13047693813245e-15,3.09162046335127e-12,60.4658634538153
"1883564","NW_022994932.1",111208,111210,"*",4.58693322661672e-18,9.56495078694538e-15,-53.6604472297393
"1883594","NW_022994932.1",118668,118670,"*",1.03139646269531e-13,6.36841850196053e-11,52.3136402078048
"1890215","NW_022994939.1",253401,253403,"*",1.16872874985466e-15,1.30809972982242e-12,-50.6818181818182
"1890223","NW_022994939.1",255444,255446,"*",1.01804461874889e-21,4.17295976417853e-18,-65.0341963849536
"1890847","NW_022994940.1",152302,152304,"*",6.25806660261756e-23,3.10607857487124e-19,64.7425014148274
"1891059","NW_022994943.1",18282,18284,"*",3.1165493199083e-14,2.28055528320173e-11,-51.9786910197869
"1892699","NW_022994945.1",151769,151771,"*",1.09786394600204e-18,2.62392707589992e-15,-54.4651447564069
"1896814","NW_022994949.1",14641,14643,"*",1.50637762654917e-12,6.17300554197429e-10,-50.9318996415771
"1897042","NW_022994949.1",38114,38116,"*",9.52741423102093e-18,1.84551370260473e-14,-53.9510489510489
"1897046","NW_022994949.1",40784,40786,"*",5.71999483019868e-13,2.71127190781423e-10,-50.2645502645503
"1899167","NW_022994952.1",125640,125642,"*",5.61251274452886e-25,3.69455326126956e-21,-52.1851906230118
"1903681","NW_022994956.1",419656,419658,"*",9.77423453669017e-25,6.12276610958514e-21,58.3046306926904
"1904390","NW_022994957.1",154763,154765,"*",1.04903144743571e-18,2.5384585366906e-15,-64.9704679691049
"1904405","NW_022994957.1",170051,170053,"*",3.44643848317463e-19,9.0594043642226e-16,-59.7802197802198
"1904725","NW_022994958.1",36129,36131,"*",2.58289636588884e-17,4.50851552162699e-14,-60.3275818954739
"1905923","NW_022994960.1",6932,6934,"*",2.98512521239359e-22,1.324985430345e-18,-51.9041506204536
"1906037","NW_022994960.1",40550,40552,"*",2.15064619496515e-18,4.84213032125994e-15,-50.4098796976472
"1909581","NW_022994964.1",191351,191353,"*",1.22305979277872e-27,1.15856508378358e-23,70.719298245614
"1919810","NW_022994986.1",58025,58027,"*",1.32538200977174e-18,3.12444044753849e-15,-52.0320197044335
"1919841","NW_022994986.1",62568,62570,"*",8.2650881825953e-26,6.1730635960139e-22,-54.8524253268611
"1921351","NW_022994988.1",4327,4329,"*",1.61913922822367e-13,9.30926610616316e-11,-53.7552742616034
"1921706","NW_022994989.1",78323,78325,"*",2.05551243541043e-27,1.83521713219031e-23,52.2335423197492
"1921873","NW_022994989.1",99467,99469,"*",4.09864263064992e-13,2.05662776922755e-10,-51.6838487972509
"1923981","NW_022994993.1",124529,124531,"*",5.42726103735366e-14,3.67219234881358e-11,50.2970297029703
"1926134","NW_022994998.1",1293,1295,"*",7.70489226128473e-21,2.74534339938155e-17,53.4232216875506
"1926147","NW_022994998.1",2406,2408,"*",5.50121557243535e-16,6.79599477707437e-13,50.5747126436782
"1926162","NW_022994998.1",6690,6692,"*",3.74731028768274e-14,2.68644119588148e-11,54.8663853727145
"1926163","NW_022994998.1",6733,6735,"*",1.50571184687989e-14,1.21640774806859e-11,54.9319727891156
"1926169","NW_022994998.1",9553,9555,"*",8.26093739065605e-20,2.50654764554471e-16,64.7474747474748
"1926183","NW_022994998.1",13375,13377,"*",2.60875411496022e-12,9.8010866289682e-10,51.195652173913
